,Video Title,Video URL,Published Date,Channel Title,Comment,Comment Author,Comment Published,Like Count (Comment)
433,Something Strange Happens When You Trust Quantum Mechanics,https://www.youtube.com/watch?v=qJZ1Ez28C-A,2025-03-05T02:22:56Z,Veritasium,"Such an awesome video. A lot more entertaining than most junk movies coming out of Hollywood. Anyway, here's a major doubt I have.   Let's take something as massive as the sun. Let's say it is currently at Point A at a given time t_0. We know our solar system is moving in a spiral fashion along with our branch of the milky way around the center of our galaxy (I hope I got this right). So, let's say a year later, the sun is at point B (which of course is different than point A). Is the video telling me that the whole mass of the sun travelled\explored all possible pathways within the space of the universe, but physically only the one actual pathway materialised? I think I am missing something or need more convincing? Because to me it sounds like justifying that something is there but isn't, because it cancelled out with something else that also isn't there.   The way I am tempted to see it is that only paths of highest probability manifest.  An attempt at a counterexample: I am on a basketball field in a certain location. (let's say 4 m away from the hoop, doesn't really matter) There are numerous pathways (for example, different pathway arch heights) I could send the ball from point A (my hands) to point B (the hoop). I end up throwing the ball on a pathway with a certain arch height, and this pathway is not necessarily the path of ""least action"".",@sylwyu1,2025-05-28T10:43:53Z,0
434,Something Strange Happens When You Trust Quantum Mechanics,https://www.youtube.com/watch?v=qJZ1Ez28C-A,2025-03-05T02:22:56Z,Veritasium,"So is not that nothing can't ""move"" faster than light, is simply that the faster tragectory that can emerge is the one of the speed of light. All the other ones are not impossible they just cancel out instantaneously. Am I wrong? This doesn't solve lots of problems?",@DottorT1982,2025-05-28T08:29:40Z,0
435,Something Strange Happens When You Trust Quantum Mechanics,https://www.youtube.com/watch?v=qJZ1Ez28C-A,2025-03-05T02:22:56Z,Veritasium,"I have revolutionized physics. What is E=MC2 is DIRECTLY derived from what is F=ma consistent WITH the FOURTH SPATIAL dimension/TIME (AND TIME DILATION), AS TIME is NECESSARILY possible/potential AND actual ON/IN BALANCE; AS ELECTROMAGNETISM/energy IS GRAVITY; AS the stars AND PLANETS are POINTS in the night sky. SO (ON BALANCE), do consider WHAT IS THE EYE; AS I have CLEARLY solved WHAT IS the coronal heating ""problem"" (as well) !!!! Two AND three dimensional SPACE ARE BALANCED in accordance WITH WHAT IS the FOURTH dimension/TIME (AS TIME is NECESSARILY proven to be possible/potential AND actual ON/IN BALANCE), AS ELECTROMAGNETISM IS GRAVITY !!! (AGAIN, consider TIME AND TIME DILATION ON BALANCE.) GREAT !!!! INDEED, consider what is a BALANCED totality of SPACE AND TIME !!!! Consider WHAT IS THE EYE (ON BALANCE) !!!! I have CLEARLY proven WHAT IS the fourth SPATIAL dimension/TIME !!!! INDEED, TIME IS NECESSARILY POSSIBLE/POTENTIAL AND ACTUAL ON/IN BALANCE !!!! ELECTROMAGNETISM IS GRAVITY !!!! INDEED, NOW, consider WHAT ARE variable manifestations of WHAT IS THE SAME !!!! CONSIDER DREAM AND WAKEFUL EXPERIENCE !!!! INDEED, consider TIME AND TIME DILATION (ON BALANCE) !!!!!! GREAT.  ELECTROMAGNETISM IS GRAVITY. SO (CLEARLY), GRAVITY AND ELECTROMAGNETISM/energy are linked AND BALANCED opposites (ON BALANCE); as the stars AND PLANETS are POINTS in the night sky. AGAIN, consider TIME (AND TIME dilation) ON BALANCE; AND consider WHAT IS THE EYE (ON BALANCE) !!!! INDEED, NOW consider what is the man (AND WHAT IS THE EYE ON BALANCE) that IS standing on WHAT IS THE EARTH/ground; AS touch AND feeling BLEND; AS TIME IS NECESSARILY possible/potential AND actual ON/IN BALANCE; AS ELECTROMAGNETISM IS GRAVITY. (AGAIN, consider TIME AND TIME DILATION ON BALANCE; AS I have CLEARLY proven WHAT IS the FOURTH spatial dimension/TIME; AS ELECTROMAGNETISM/energy IS GRAVITY; AS TIME IS NECESSARILY POSSIBLE/POTENTIAL AND ACTUAL ON/IN BALANCE !!!!) You must FULLY consider (ON BALANCE) why and how it is that there is something instead of nothing in conjunction WITH TIME AND TIME DILATION !!!! (BALANCE AND COMPLETENESS go hand in hand.)  I have CLEARLY explained (ON BALANCE) why the motion of WHAT IS THE MOON matches the revolution, AS I have CLEARLY explained (ON BALANCE) why and how the density of WHAT IS WATER IS HALF of that of what is wet packed sand.  The BLUE hypergiant star is only understood in conjunction WITH TIME AND TIME DILATION consistent WITH the fourth SPATIAL dimension. Indeed, consider what is THE EYE (ON BALANCE) !!!! SO, it is, in fact, maximally extended in TIME AND SPACE; AS TIME is NECESSARILY possible/potential AND actual ON/IN BALANCE; AS the stars AND PLANETS are POINTS in the night sky; AS ELECTROMAGNETISM/energy IS GRAVITY !!!! I have FUNDAMENTALLY and truly revolutionized physics.  By Author Frank Martin DiMeglio  ELECTROMAGNETISM IS GRAVITY. What is E=MC² is directly derived from what is F=MA. E=MC² indicates that energy and ""mass"" ARE consistent with TIME AND TIME DILATION when representing a totality of SPACE AND TIME, AS the stars AND PLANETS are POINTS in the night sky; AS two AND three dimensional SPACE are BALANCED in accordance WITH WHAT IS the fourth SPATIAL dimension/TIME !!!! (Again, consider TIME AND TIME DILATION ON BALANCE. TIME is NECESSARILY possible/potential AND actual ON/IN BALANCE.) NOW, consider WHAT IS THE EYE ON BALANCE; AS it all CLEARLY makes perfect sense ON BALANCE. Great. (BALANCE AND COMPLETENESS go hand in hand.) I have explained what is TIME DILATION. THINK about it. Great !!!! ""Mass""/energy IS GRAVITY. ""Mass""/energy is CLEARLY proven to be ELECTROMAGNETIC/GRAVITATIONAL ON/IN BALANCE.  By Author Frank Martin DiMeglio",@frankdimeglio8216,2025-05-28T06:56:01Z,0
436,Something Strange Happens When You Trust Quantum Mechanics,https://www.youtube.com/watch?v=qJZ1Ez28C-A,2025-03-05T02:22:56Z,Veritasium,what the fu ck in the ai is this?,@skuzzlebutt8825,2025-05-28T04:27:33Z,0
437,Something Strange Happens When You Trust Quantum Mechanics,https://www.youtube.com/watch?v=qJZ1Ez28C-A,2025-03-05T02:22:56Z,Veritasium,oh my ghod... universe is not expanding.. its evolving,@UAPslo,2025-05-28T01:01:39Z,0
438,Something Strange Happens When You Trust Quantum Mechanics,https://www.youtube.com/watch?v=qJZ1Ez28C-A,2025-03-05T02:22:56Z,Veritasium,"if you ask me particles act much like a computer in this case.. if the particle does go trough both slits and exploring all posible paths before deciding its end point.  this means it has some mechanism to deny false paths.  What i imagine is particle actualy calculating where it is soposed to go.  For an example an AI in a video game, will first explore all posible paths, ruling them out and then decide the next option of where to move.  This particle is literally doing the same thing...   but wait we are doing the same thing too before we decide our next move.  So if u ask me this could point out that quantom mechanics is actualy alive and its deciding what to do by some sort of a formula.. if its not a formula then quantom universe is literally alive.",@UAPslo,2025-05-28T00:21:01Z,0
439,Something Strange Happens When You Trust Quantum Mechanics,https://www.youtube.com/watch?v=qJZ1Ez28C-A,2025-03-05T02:22:56Z,Veritasium,"There's a fantastic lecture posted on YouTube exploring action:  Prof Kenneth Young on ""A Special Lecture: Principle of Least Action"" He's a great lecturer and talks about some of this material. It's geared toward 3rd or 4th year undergrad physics students, but somewhat accessible to folks at lower levels, too. Definitely worth a watch!",@joeyoest1105,2025-05-27T21:40:34Z,0
440,Something Strange Happens When You Trust Quantum Mechanics,https://www.youtube.com/watch?v=qJZ1Ez28C-A,2025-03-05T02:22:56Z,Veritasium,As an A level student I found genuine distain for physics but I never thought that I could actually have it all click.,@fifiphobic,2025-05-27T20:13:17Z,0
441,Something Strange Happens When You Trust Quantum Mechanics,https://www.youtube.com/watch?v=qJZ1Ez28C-A,2025-03-05T02:22:56Z,Veritasium,"Light follow shortest path, because it move straight without distraction. If it distracted than it is bent and will not reach the destination.",@ankitravione,2025-05-27T18:15:17Z,0
442,Something Strange Happens When You Trust Quantum Mechanics,https://www.youtube.com/watch?v=qJZ1Ez28C-A,2025-03-05T02:22:56Z,Veritasium,"The answer to this problem: ""Don't trust quantum mechanics!""🙃",@hawkeye1728,2025-05-27T13:18:31Z,0
443,Something Strange Happens When You Trust Quantum Mechanics,https://www.youtube.com/watch?v=qJZ1Ez28C-A,2025-03-05T02:22:56Z,Veritasium,"@25:19.... Physicists, please listen to me closely. You can't see quantum mechanics, and it is futile to try. But you can HEAR quantum mechanics. Clap your hands in a room, listen as you hear all of the infinite possibilities and paths that the waves take through the air. Now do you understand? This is all self evident to Music technologists.   You cannot see these possibilities because the waves colipase, as was demonstrated by the standing waves. Sound leaves traces which our ears hear, that light obscures from us. The Double slit experiment is useless for this reason. Just clap you hands in a room with 4 walls, a ceiling and a floor.   Sound takes all possible paths, and we hear this as reverberation. We can also measure the peaks and troughs of the waves in a room. Pressure vs velocity based waves. What bothered me about the Light bouncing around the box, is that they showed no modes of the box. The size and shape of the box will affect the light and therefore the experiment.   Every time I watch Physicists talk about quantum mechanics I'm really disappointed.   Musicians are physicists at play. Music Technologists are Quantum Physicists at work. It's just we use our ears, not our eyes.  If you need us, we'll be in the Music or Acoustics departments, playing with impulse responses and microphones.   All musicians know you must do it slowly before you do it quickly.   Slow it down, use sound not light and it will be so much more obvious. But what do I know ;).",@RealGingerTea,2025-05-27T12:43:41Z,0
444,Something Strange Happens When You Trust Quantum Mechanics,https://www.youtube.com/watch?v=qJZ1Ez28C-A,2025-03-05T02:22:56Z,Veritasium,"One thing loved about Classical physics is that everything was intuitive and every formula was derived from some imperially proven or intuitive statement.   But, I learned the basic theories of quantum Mechanics in my intermediate  Science course(grade 11-12) without basically any reasoning.",@RakibHossain-mq7qv,2025-05-27T10:35:00Z,0
445,Something Strange Happens When You Trust Quantum Mechanics,https://www.youtube.com/watch?v=qJZ1Ez28C-A,2025-03-05T02:22:56Z,Veritasium,"What about resistance? What if they just take the path of least resistance? The lesser the resistance, the lesser the energy required to travel from A to B, so it naturally can flow that way with least effort and least force.",@portiaperez4322,2025-05-27T00:46:41Z,0
446,Something Strange Happens When You Trust Quantum Mechanics,https://www.youtube.com/watch?v=qJZ1Ez28C-A,2025-03-05T02:22:56Z,Veritasium,"But light cannot go faster than 'c"" so if you are taking infinite paths then they cannot arrive at the same time.",@jamesbarry8427,2025-05-26T23:07:08Z,0
447,Something Strange Happens When You Trust Quantum Mechanics,https://www.youtube.com/watch?v=qJZ1Ez28C-A,2025-03-05T02:22:56Z,Veritasium,"Thanks for your cool videos. But I can't find any simple explanation about strong and weak interactions. Please, make a video about them.",@ОлександрПрокопенко-ч4ъ,2025-05-26T22:54:37Z,0
448,Something Strange Happens When You Trust Quantum Mechanics,https://www.youtube.com/watch?v=qJZ1Ez28C-A,2025-03-05T02:22:56Z,Veritasium,"Awesome video (as all yours are)....helps me to get a perspective of all the math I've lost since college, lol... Thank god I still have intuition and common sense.  🙂",@Mr.Catnip_Pawbreakers,2025-05-26T21:55:45Z,0
449,Something Strange Happens When You Trust Quantum Mechanics,https://www.youtube.com/watch?v=qJZ1Ez28C-A,2025-03-05T02:22:56Z,Veritasium,"I've enjoyed learning about quantum mechanics for ages.  Everything comes down to resonance of the EM field and its least action or zero point (or its maximum, all relative)...cymatics, phononics, photonics, sonoluminescence, lasers, microwaves, all forms of cavity resonance/flow...but I don't hear people talking about 3D resonance of the EM field? QNMR...?  Tokomak with plasma?     So, I believe there's 2 and 3 primary planes (4/8 vortices) because of our friend 360/90=4 EM wave polarization. What we perceive as electricity Is actually two infinite loops, one 'positive' and one 'negative' with a twist in the middle (aka the magnetic field)...in a pattern that looks much like the sun cross, or the 4 lobed Vajra. But whose listening to a guy who makes cat balls... 🙂   Inventor Howard Johnson was on the right track as well as are others.  What we are seeing as our physical constants and laws are simply the representation of the ontological groups of vortexes within the EM field (See Thad Roberts book The Perfect Universe).  What happens to water when it goes down a spiral pipe rather than a purely tubular?  The same thing that happens to magnetism (and hence why the perfect reflective structure of carbon nanotubes has the effects it does), and just about everything if you have your eyes open.   Resonance and organization flows better, decreases turbulence, etc...this applies to the EM field as well...we just don't utilize it yet.   Resonance of the magnetic (and electric) fields is in fact what brings out every single thing around us, and we've only just begun to manipulate that imho.  🙂",@Mr.Catnip_Pawbreakers,2025-05-26T21:46:44Z,0
